icao_airl_code,perf_type,deviation_code,mel_dx_remark,mel_ofp_remark,p_tow,p_enrte_wt,p_lw,p_tcap,unit_weight,p_perf_corr,p_altitude,unit_vertical,p_speed_knots,p_speed_mach,unit_speed,p_etops_circles,unit_etops_circles,p_etops_critfuel_dc,p_etops_critfuel_dx,item_10a,item10_b,item18_rnav,item18_rnp,tcas,fms,landing_ep,ats_service_type,other_eq,auto_land_down,ils_down,aos_action,gls_down,rnp_precision_down,aime,eff_from,eff_till,action
HVN,87967,30-31-01-02,MAXIMUM LANDING CAPABILITY IS CAT III*MANUALLY ENSURE: AIRPLANE IS NOT OPERATED IN KNOWN OR FORECAST ICING CONDITIONS.*,PITOT PROBE HEATER SYSTEMS / LEFT PITOT HEATER. MAXIMUM LANDING CAPABILITY IS CAT III,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,auto3A,3A,a,,,,,,INSERT
HVN,87975,30-33-01-02,MAXIMUM LANDING CAPABILITY IS CAT III*MANUALLY ENSURE: AIRPLANE IS NOT OPERATED IN KNOWN OR FORECAST ICING CONDITIONS.*,TOTAL AIR TEMPERATURE (TAT) PROBE HEATER SYSTEM/GE.,0,0,0,0,KG,0,0,FF,0,0,KT,120,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,30-41-01,*EDTO BEYOND 120 MINUTES IS NOT CONDUCTED*,FLIGHT DECK FORWARD WINDOW PRIMARY HEAT CHANNELS . ,0,0,0,0,KG,0,0,FF,0,0,KT,120,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,30-42-01,MANUALLY ENSURE: AIRPLANE IS NOT OPERATED IN PRECIPITATION WITHIN FIVE STATUTE MILES OF AIRPORT OF DEPARTURE OR INTENDED LANDING.*CAT II AND CAT III APPROACHES ARE NOT CONDUCTED.*,WINDSHIELD WIPER SYSTEM . MANUALLY ENSURE: AIRPLANE IS NOT OPERATED IN PRECIPITATION WITHIN FIVE STATUTE MILES OF AIRPORT OF DEPARTURE OR INTENDED LANDING.,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,auto1,1,a,,,,,,INSERT
HVN,87967,30-42-01-02B,MANUALLY ENSURE: AIRPLANE IS NOT OPERATED IN KNOWN OR FORECAST PRECIPITATION OF MODERATE OR GREATER INTENSITY WITHIN 5 STATUTE MILES OF THE AIRPORT OF DEPARTURE OR INTENDED LANDING.,WINDSHIELD WIPER SYSTEM  / HIGH SPEED FUNCTIONS. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,31-51-03,"MANUALLY ENSURE: RNP AR, LVO APPROACH ARE NOT TO BE CONDUCTED. AND/OR AUTOLAND OPERATIONS ARE NOT TO BE CONDUCTED.*EDTO AND RVSM OPERATIONS ARE NOT CONDUCTED.*MAXIMUM LANDING CAPABILITY IS CAT I.*",AUTOPILOT DISCONNECT WARNING FUNCTION. ,0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,W,,,,,,,,,noauto,1,a,,,,,,INSERT
HVN,87967,31-61-01-02,"*RNP AR APCH, RNP APCH, RNP 1/RNP 2, RNAV 1/RNAV 2, P-RNAV, B-RNAV, RNAV 5, RNP 2/RNP 4, RNP 10/RNAV 10 AND ADVANCED RNP OPERATIONS REQUIRE A SINGLE AIR DATA REFERENCE FUNCTION (ADRF). ADRF FUNCTION IS HOSTED INSIDE EACH OF THE 3 FCMS*",DISPLAY UNITS  / LEFT INBOARD DU. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,F,,"A1,B1,B2,C1,D1","L1,O1,S1,S2,T1,T2",,,,,,,,w,,,,,,INSERT
HVN,87967,31-61-01-03,"*RNP AR APCH, RNP APCH, RNP 1/RNP 2, RNAV 1/RNAV 2, P-RNAV, B-RNAV, RNAV 5, RNP 2/RNP 4, RNP 10/RNAV 10 AND ADVANCED RNP OPERATIONS REQUIRE A SINGLE AIR DATA REFERENCE FUNCTION (ADRF). ADRF FUNCTION IS HOSTED INSIDE EACH OF THE 3 FCMS*",DISPLAY UNITS  / LEFT OUTBOARD DU. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,F,,"A1,B1,B2,C1,D1","L1,O1,S1,S2,T1,T2",,,,,,,,w,,,,,,INSERT
HVN,87967,32-31-07-01,*RVSM OPERATIONS IS NOT ALLOWED*,LANDING GEAR BYPASS/AUTO-OFF VALVE SYSTEM / NOSE LANDING GEAR. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,W,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,32-31-07-02,*RVSM OPERATIONS IS NOT ALLOWED*,LANDING GEAR BYPASS/AUTO-OFF VALVE SYSTEM / MAIN LANDING GEAR. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,W,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,32-35-01B,*RVSM OPERATIONS IS NOT ALLOWED*,LANDING GEAR ALTERNATE EXTEND SYSTEM. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,W,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,32-35-02B,*RVSM OPERATIONS IS NOT ALLOWED*,GROUND DOOR RELEASE CONTROL SYSTEM. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,W,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,32-42-01,*MAXIMUM LANDING CAPABILITY IS CAT IIIA*,AUTOBRAKE SYSTEM. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,auto3A,3A,w,,,,,,INSERT
HVN,87967,32-42-02,MANUALLY ENSURE: INCREASE FLIGHT PLANNING FUEL BY 600 LB (272 KG). USE OF FLAPS 20 FOR TAKEOFF IS PROHIBITED.,ANTISKID CONTROL SYSTEMS. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,32-45-01,MANUALLY ENSURE: INCREASE FLIGHT PLANNING FUEL BY 600 LB (272 KG).USE OF FLAPS 20 FOR TAKEOFF IS PROHIBITED.,WHEEL BRAKE SYSTEMS. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,32-45-03,MANUALLY ENSURE: INCREASE FLIGHT PLANNING FUEL BY 600 LB (272 KG). USE OF FLAPS 20 FOR TAKEOFF IS PROHIBITED.,NOSE GEAR SPIN BRAKE. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,34-31-04,*VOR INOP*,VOR NAVIGATION SYSTEMS. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,O,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,34-12-02-01,*MAXIMUM LANDING CAPABILITY IS CAT IIIA*,STATIC AIR DATA MODULES / RIGHT STATIC AIR DATA MODULE. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,auto3A,3A,w,,,,,,INSERT
HVN,87967,34-12-02-02,*MAXIMUM LANDING CAPABILITY IS CAT IIIA*,STATIC AIR DATA MODULES / LEFT STATIC AIR DATA MODULE.,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,auto3A,3A,w,,,,,,INSERT
HVN,87967,34-16-01,*RVSM OPERATIONS ARE NOT TO BE CONDUCTED*,ALTITUDE ALERTING SYSTEM. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,W,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,34-31-05A,*GPS - 01 INOP*,GLOBAL POSITIONING SYSTEMS . ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,G,,"A1,B2,C2,D1","O1,L1,S1,S2,T1,T2",,,,,,,,w,,,,,,INSERT
HVN,87967,34-31-05B,*GPS - 02 INOP*,GLOBAL POSITIONING SYSTEMS . ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,G,B1,"A1,B2,C2,D1","O1,L1,S1,S2,T1,T2",,,,,,,,w,,,,,,INSERT
HVN,87975,34-42-01B,*EDTO BEYOND 120 MINUTES IS NOT CONDUCTED*,WEATHER RADAR SYSTEM,0,0,0,0,KG,0,0,FF,0,0,KT,120,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87975,34-42-01C,*EDTO BEYOND 120 MINUTES IS NOT CONDUCTED*,WEATHER RADAR SYSTEM,0,0,0,0,KG,0,0,FF,0,0,KT,120,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,34-42-03B,*RVSM AND EDTO OPERATIONS ARE NOT TO BE CONDUCTED*,ATC TRANSPONDER/AUTOMATIC ALTITUDE REPORTING SYSTEMS.,0,0,0,0,KG,0,0,FF,0,0,KT,60,MN,0,0,W,B1,,,,,,,,,,w,,,,,,INSERT
HVN,87967,34-42-06,*ADS-B INOP*,AUTOMATIC DEPENDENT SURVEILLANCE-BROADCAST (ADS-B) SYSTEM. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,B1,,,,,,,,,,w,,,,,,INSERT
HVN,87967,34-55-01,"*DME INOP. NOTE: RNAV 1/RNAV 2, AND P-RNAV, B-RNAV, RNAV5 OPERATIONS REQUIRE ONE DME*",DISTANCE MEASURING EQUIPMENT . ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,D,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,35-21-03,*FLIGHT REMAINS AT OR BELOW FL 300*,PASSENGER OXYGEN AUTOMATIC PRESENTATION SYSTEM. ,0,0,0,0,KG,0,300,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,49-15-01AX1,"*FOR 787-9: REDUCE TAKE-OFF WEIGHT LIMIT BY 2,495KG, APPROACH &LANDING CLIMB BY 544KG, ENROUTE CLIMB BY 2,087KG.*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*",APU AIR INLET DOOR ACTUATION SYSTEM. ,2495,2087,544,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,49-15-01AX2,"*FOR 787-9: REDUCE TAKE-OFF WEIGHT LIMIT BY 2,495KG, APPROACH &LANDING CLIMB BY 544KG, ENROUTE CLIMB BY 2,087KG.*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*FOR APU INLET DOOR NOT CLOSED WITH APU NOT RUNNING, INCREASE THE FLIGHT PLANNING FUEL BY 2.9%.*",APU AIR INLET DOOR ACTUATION SYSTEM. ,2495,2087,544,0,KG,2.9,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,49-15-01BX1,"*FOR 787-9: REDUCE TAKE-OFF WEIGHT LIMIT BY 2,495KG, APPROACH &LANDING CLIMB BY 544KG, ENROUTE CLIMB BY 2,087KG.*",APU AIR INLET DOOR ACTUATION SYSTEM. ,2495,2087,544,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,49-15-01BX2,"*FOR 787-9: REDUCE TAKE-OFF WEIGHT LIMIT BY 2,495KG, APPROACH &LANDING CLIMB BY 544KG, ENROUTE CLIMB BY 2,087KG.*FOR APU INLET DOOR NOT CLOSED WITH APU NOT RUNNING, INCREASE THE FLIGHT PLANNING FUEL BY 2.9%.*",APU AIR INLET DOOR ACTUATION SYSTEM. ,2495,2087,544,0,KG,2.9,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,49-15-01BX3,"*FOR 787-9: REDUCE TAKE-OFF WEIGHT LIMIT BY 2,495KG, APPROACH &LANDING CLIMB BY 544KG, ENROUTE CLIMB BY 2,087KG.*MANUALLY ENSURE: FOR APU INLET DOOR NOT CLOSED WITH APU RUNNING,  INCREASE THE FLIGHT PLANNING FUEL BY 1.2% PLUS 250 LB/HR OF APU FLIGHT TIME AND 480 LB/HR OF APU GROUND TIME*",APU AIR INLET DOOR ACTUATION SYSTEM. ,2495,2087,544,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,49-41-01A,MANUALLY ENSURE: INCREASE THE FLIGHT PLANNING FUEL BY 1.2% WITH APU RUNNING AND ALSO INCREASE PLANNING FUEL BY 250 LB (114 KG) PER HOUR OF APU USAGE INFLIGHT AND 480 LB (218 KG) PER HOUR OF APU USAGE ON THE GROUND.*,APU STARTING SYSTEM. ,0,0,0,0,KG,1.2,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,49-41-01B,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,APU STARTING SYSTEM. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,49-94-01B,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,APU OIL QUANTITY INDICATION SYSTEM. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,52-11-02-01,"*FLIGHT IS CONDUCTED UNPRESSURIZED. LIMIT ENROUTE ALTITUDE TO 10,000 FEET*","PASSENGER ENTRY DOORS PRESSURE STOP ASSEMBLIES / DOOR STOPS 1, 2, 5, AND 6.",0,0,0,0,KG,0,100,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,52-11-02-02,"*AIRPLANE PRESSURE ALTITUDE DOES NOT EXCEED 12,000 FEET*",PASSENGER ENTRY DOORS PRESSURE STOP ASSEMBLIES / DOOR STOPS 3 AND 4. ,0,0,0,0,KG,0,120,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,73-21-01-02,"*FOR 787-9: REDUCE TAKE-OFF WEIGHT LIMIT BY 7.666KG, APPROACH &LANDING CLIMB BY 2,722KG, ENROUTE CLIMB BY 4,082KG.*INCREASE THE FLIGHT PLANNING FUEL BY 1.5%*",ELECTRONIC ENGINE CONTROLS  NORMAL MODE / GE. ,7666,4082,2722,0,KG,1.5,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,73-31-01,*EDTO BEYOND 180 MINUTES IS NOT CONDUCTED*,FUEL FLOW INDICATIONS. ,0,0,0,0,KG,0,0,FF,0,0,KT,180,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87975,75-11-02,MANUALLY ENSURE: Airplane is not operated in known or forecast icing conditions.*,BOOSTER ANTI-ICE  VALVES ,0,0,0,0,KG,0,0,FF,0,0,KT,120,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,75-24-01-01,"*FOR 787-9: REDUCE TAKE-OFF WEIGHT LIMIT BY (2,041 KG) APPROACH &LANDING CLIMB BY 5,126KG, ENROUTE CLIMB BY 5,262KG.*INCREASE THE FLIGHT PLANNING FUEL BY 1.7%*",TURBINE CASE COOLING AIR FLOW SYSTEMS  / HPTACC VALVES. ,2041,5262,5126,0,KG,1.7,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,75-24-01-02,"*FOR 787-9: REDUCE TAKE-OFF WEIGHT LIMIT BY (2,041 KG) APPROACH &LANDING CLIMB BY 2,359KG, ENROUTE CLIMB BY 953KG.*INCREASE THE FLIGHT PLANNING FUEL BY 0.8%*",TURBINE CASE COOLING AIR FLOW SYSTEMS  / LPTACC VALVES. ,2041,953,2359,0,KG,0.8,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,CDL32-12-01X1,"MAIN LANDING GEAR (BODY) DOOR SEALS MISSING. EIGHT PER DOOR MAY BE MISSING MANUALY ENSURE: PENALTIES APPLIED: TO 907 KG, ENR 68XL KG, LDG = 23XL KG,  PENALTY FUEL + 1,315KG. L-TOTAL LENGTH OF SEAL MISSING (FT). L<13. INCREASE FLIGHT PLANNING FUEL BY 2,900 POUNDS (1,315 KG) FOR LANDING GEAR EXTENDED FOR 10 MINUTES",MAIN LANDING GEAR  DOOR SEALS. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,CDL32-12-01X2,"MAIN LANDING GEAR (BODY) DOOR SEALS MISSING. EIGHT PER DOOR MAY BE MISSING. MANUALY ENSURE: PENALTIES APPLIED: TO 68XL KG, ENR  68XL KG, LDG =23XL KG,  PENALTY FUEL + 1,315KG. L-TOTAL LENGTH OF SEAL MISSING (FT). L>13. INCREASE FLIGHT PLANNING FUEL BY 2,900 POUNDS (1,315 KG) FOR LANDING GEAR EXTENDED FOR 10 MINUTES",MAIN LANDING GEAR  DOOR SEALS. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,CDL32-12-02,"MAIN LANDING GEAR DRAG BRACE DOOR, TRUNNION DOOR, STRUT DOOR AND LOWER STRUT DOOR SEALS. MANUALY ENSURE: PENALTIES APPLIED: TO 68XL KG, ENR 68XL KG, LDG = 23XL KG,  L-TOTAL LENGTH OF SEAL MISSING (FT). L less than 6.25 FT","MAIN LANDING GEAR DRAG BRACE DOOR, TRUNNION DOOR, STRUT DOOR AND LOWER STRUT DOOR SEALS. ",0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,CDL32-12-03X1,"MAIN LANDING GEAR STRUT DOOR. ONE MAY BE MISSING PROVIDED GEAR REMAINS EXTENDED FOR 10 MINUTES AFTER TAKEOFF. *REDUCE PERFORMANCE LIMITED WEIGHTS BY: TAKEOFF 1179 KG, ENROUTE CLIMB 1066 KG, APPROACH AND LANDING 363 KG * LIMIT SPEED TO 270 KIAS / 0.73 MACH. *MANUALY ENSURE: INCREASE FLIGHT PLANNING FUEL BY 1,315KG",MAIN LANDING GEAR STRUT DOOR. ,1179,1066,363,0,KG,0,0,FF,270,0.73,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,CDL32-12-04X1,"MAIN LANDING GEAR LOWER STRUT DOOR. ONE OR BOTH ON ONE SIDE MAY BE MISSING PROVIDED GEAR REMAINS EXTENDED FOR 10 MINUTES AFTER TAKEOFF *REDUCE PERFORMANCE LIMITED WEIGHTS BY: TAKEOFF 907 KG, ENROUTE CLIMB 227 KG, APPROACH AND LANDING 91 KG * LIMIT SPEED TO 270 KIAS / 0.73 MACH*MANUALY ENSURE: INCREASE FLIGHT PLANNING FUEL BY 1,315KG",MAIN LANDING GEAR LOWER STRUT DOOR. ,907,227,91,0,KG,0,0,FF,270,0.73,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,CDL32-12-05X1,"MAIN LANDING GEAR TRUNNION DOOR. ONE MAY BE MISSING PROVIDED GEAR REMAINS EXTENDED FOR 10 MINUTES. *REDUCE PERFORMANCE LIMITED WEIGHTS BY: TAKEOFF  907KG, ENROUTE CLIMB 272 KG, APPROACH AND LANDING 113 KG * LIMIT SPEED TO 270 KIAS / 0.73 MACH*MANUALY ENSURE: INCREASE FLIGHT PLANNING FUEL BY 1,315KG",MAIN LANDING GEAR TRUNNION DOOR.,907,272,113,0,KG,0,0,FF,270,0.73,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,CDL32-12-06X1,"MAIN LANDING GEAR DRAG BRACE DOOR. ONE MAY BE MISSING PROVIDED GEAR REMAINS EXTENDED FOR 10 MINUTES AFTER TAKEOFF *REDUCE PERFORMANCE LIMITED WEIGHTS BY: TAKEOFF 907 KG, ENROUTE CLIMB 249KG, APPROACH AND LANDING 91 KG * LIMIT SPEED TO 270 KIAS / 0.73 MACH*MANUALY ENSURE: INCREASE FLIGHT PLANNING FUEL BY 1,315KG",MAIN LANDING GEAR DRAG BRACE DOOR. ,907,249,91,0,KG,0,0,FF,270,0.73,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,CDL32-22-01,"ANY NUMBER MAY BE MISSING. MANUALY ENSURE: PENALTIES APPLIED: TO 23XL KG, ENR 23XL KG, LDG = 23XL KG,  L-TOTAL LENGTH OF SEAL MISSING (FT).",FORWARD NOSE LANDING GEAR DOOR SEALS. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,CDL32-22-02,"ANY NUMBER MAY BE MISSING. MANUALY ENSURE: PENALTIES APPLIED: TO 23XL KG, ENR 23XL KG, LDG = 23XL KG,  L-TOTAL LENGTH OF SEAL MISSING (FT).",AFT NOSE LANDING GEAR DOOR SEALS. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,CDL52-40-01,"MAY BE MISSING. *REDUCE PERFORMANCE LIMITED WEIGHTS BY TAKEOFF 113 KG, ENROUTE 91KG",SERVICE ACCESS DOOR. MAY BE MISSING. ,113,91,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,CDL55-20-01,"ANY NUMBER MAY BE MISSING. MANUALY ENSURE: PENALTIES APPLIED: TO 113XL KG, ENR 113XL KG, LDG = 45XL KG,  L-TOTAL LENGTH OF SEAL MISSING (FT).",ELEVATOR OUTBOARD END SEAL. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,CDL55-20-02,"ANY NUMBER MAY BE MISSING. MANUALY ENSURE: PENALTIES APPLIED: TO 136XL KG, ENR 113XL KG, LDG = 45XL KG,  L-TOTAL LENGTH OF SEAL MISSING (FT).",ELEVATOR INBOARD END SEAL. ,0,0,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,a,,,,,,INSERT
HVN,87967,CDL55-20-04X1,ANY NUMBER MAY BE MISSING. 1 AFFECTED SIDE. *APPLY PENALTY TAKE-OFF 204 ENROUTE 181 APPROACH & LANDING 68*,HORIZONTAL STABILIZER TRAILING EDGE INBOARD END SEAL.,204,181,68,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,CDL55-20-04X2,ANY NUMBER MAY BE MISSING. 2 AFFECTED SIDES. *APPLY PENALTY TAKE-OFF 408 ENROUTE 362 APPROACH & LANDING 136*,HORIZONTAL STABILIZER TRAILING EDGE INBOARD END SEAL. ,408,362,136,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,CDL55-20-05X1,ANY NUMBER MAY BE MISSING. 1 MISSING *APPLY PENALTY TAKE-OFF 91 ENROUTE 91 APPROACH & LANDING -*,HORIZONTAL STABILIZER LEADING EDGE AERO STRIPS.,91,91,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,CDL55-20-05X2,ANY NUMBER MAY BE MISSING. 2 MISSING *APPLY PENALTY TAKE-OFF 182 ENROUTE 182 APPROACH & LANDING -*,HORIZONTAL STABILIZER LEADING EDGE AERO STRIPS. ,182,182,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,CDL55-20-05X3,ANY NUMBER MAY BE MISSING. 3 MISSING *APPLY PENALTY TAKE-OFF 273 ENROUTE 273 APPROACH & LANDING -*,HORIZONTAL STABILIZER LEADING EDGE AERO STRIPS. ,273,273,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,CDL55-20-05X4,ANY NUMBER MAY BE MISSING. 4 MISSING *APPLY PENALTY TAKE-OFF 364 ENROUTE 364 APPROACH & LANDING -*,HORIZONTAL STABILIZER LEADING EDGE AERO STRIPS.,364,364,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,CDL55-30-02X1,ANY NUMBER MAY BE MISSING. 1 MISSING *APPLY PENALTY TAKE-OFF 91 ENROUTE 68 APPROACH & LANDING -*,VERTICAL STABILIZER LEADING EDGE AERO STRIPS. ,91,68,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,CDL55-30-02X2,ANY NUMBER MAY BE MISSING. 2 MISSING *APPLY PENALTY TAKE-OFF 182 ENROUTE 136 APPROACH & LANDING -*,VERTICAL STABILIZER LEADING EDGE AERO STRIPS. ,182,136,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
HVN,87967,CDL55-30-02X3,ANY NUMBER MAY BE MISSING. 3 MISSING *APPLY PENALTY TAKE-OFF 273 ENROUTE 204 APPROACH & LANDING -*,VERTICAL STABILIZER LEADING EDGE AERO STRIPS. ,273,204,0,0,KG,0,0,FF,0,0,KT,0,MN,0,0,,,,,,,,,,,,w,,,,,,INSERT
